X,Y,Z,SensorValue
7.0,3.264,0.7,270
7.0,3.092,0.7,294
7.0,2.928,0.7,293
7.0,2.756,0.7,291
7.0,2.592,0.7,279
7.0,2.424,0.7,280
7.0,2.252,0.7,295
7.0,2.088,0.7,298
7.0,1.92,0.7,298
7.0,1.756,0.7,292
7.0,1.584,0.7,298
7.0,1.42,0.7,298
7.0,1.248,0.7,284
7.0,1.084,0.7,280
7.0,0.916,0.7,291
7.0,0.752,0.7,292
7.0,0.58,0.7,298
7.0,0.416,0.7,299
7.0,0.248,0.7,299
7.0,0.088,0.7,297
7.0,0.004,0.7,298
7.0,0.0,0.7,293
7.0,0.0,0.748,287
7.0,0.0,0.884,297
7.0,0.0,1.056,296
7.0,0.0,1.22,298
7.0,0.0,1.36,298
7.0,0.0,1.4,299
7.0,0.0,1.4,287
7.0,0.048,1.4,284
7.0,0.196,1.4,288
7.0,0.36,1.4,283
7.0,0.532,1.4,294
7.0,0.696,1.4,304
7.0,0.864,1.4,305
7.0,1.028,1.4,301
7.0,1.2,1.4,300
7.0,1.364,1.4,293
7.0,1.532,1.4,288
7.0,1.696,1.4,293
7.0,1.868,1.4,295
7.0,2.032,1.4,296
7.0,2.2,1.4,295
7.0,2.364,1.4,298
7.0,2.536,1.4,290
7.0,2.704,1.4,263
7.0,2.872,1.4,261
7.0,3.04,1.4,280
7.0,3.204,1.4,298
7.0,3.376,1.4,301
7.0,3.536,1.4,295
7.0,3.708,1.4,311
7.0,3.872,1.4,309
7.0,4.044,1.4,302
7.0,4.208,1.4,294
7.0,4.376,1.4,289
7.0,4.54,1.4,292
7.0,4.712,1.4,297
7.0,4.876,1.4,299
7.0,5.048,1.4,293
7.0,5.216,1.4,300
7.0,5.38,1.4,295
7.0,5.552,1.4,334
7.0,5.716,1.4,332
7.0,5.884,1.4,350
7.0,6.048,1.4,341
7.0,6.22,1.4,346
7.0,6.384,1.4,341
7.0,6.556,1.4,337
7.0,6.716,1.4,311
7.0,6.888,1.4,297
7.0,7.052,1.4,286
7.0,7.224,1.4,288
7.0,7.388,1.4,284
7.0,7.556,1.4,253
7.0,7.728,1.4,262
7.0,7.888,1.4,256
7.0,8.06,1.4,254
7.0,8.224,1.4,244
7.0,8.396,1.4,280
7.0,8.56,1.4,301
7.0,8.728,1.4,302
7.0,8.892,1.4,294
7.0,9.064,1.4,300
7.0,9.228,1.4,286
7.0,9.396,1.4,258
7.0,9.56,1.4,257
7.0,9.732,1.4,270
7.0,9.896,1.4,268
7.0,10.068,1.4,266
7.0,10.236,1.4,303
7.0,10.4,1.4,303
7.0,10.572,1.4,304
7.0,10.736,1.4,299
7.0,10.904,1.4,292
7.0,11.068,1.4,295
7.0,11.24,1.4,266
7.0,11.404,1.4,269
7.0,11.572,1.4,269
7.0,11.736,1.4,282
7.0,11.908,1.4,276
7.0,12.072,1.4,292
7.0,12.244,1.4,293
7.0,12.408,1.4,296
7.0,12.576,1.4,296
7.0,12.748,1.4,297
7.0,12.912,1.4,284
7.0,13.08,1.4,291
7.0,13.244,1.4,283
7.0,13.416,1.4,281
7.0,13.58,1.4,280
7.0,13.748,1.4,279
7.0,13.912,1.4,280
7.0,14.084,1.4,282
7.0,14.248,1.4,282
7.0,14.42,1.4,281
7.0,14.584,1.4,287
7.0,14.752,1.4,289
7.0,14.912,1.4,287
7.0,14.996,1.4,286
7.0,15.0,1.4,276
7.0,15.0,1.448,277
7.0,15.0,1.588,277
7.0,15.0,1.756,280
7.0,15.0,1.92,280
7.0,15.0,2.06,279
7.0,15.0,2.1,277
7.0,15.0,2.1,281
7.0,14.952,2.1,276
7.0,14.804,2.1,278
7.0,14.64,2.1,274
7.0,14.468,2.1,279
7.0,14.304,2.1,277
7.0,14.132,2.1,280
7.0,13.968,2.1,280
7.0,13.8,2.1,280
7.0,13.636,2.1,278
7.0,13.464,2.1,276
7.0,13.3,2.1,277
7.0,13.132,2.1,278
7.0,12.968,2.1,275
7.0,12.796,2.1,282
7.0,12.632,2.1,275
7.0,12.464,2.1,273
7.0,12.292,2.1,262
7.0,12.128,2.1,263
7.0,11.956,2.1,259
7.0,11.792,2.1,263
7.0,11.624,2.1,260
7.0,11.46,2.1,286
7.0,11.288,2.1,304
7.0,11.124,2.1,291
7.0,10.956,2.1,290
7.0,10.792,2.1,291
7.0,10.62,2.1,290
7.0,10.456,2.1,287
7.0,10.284,2.1,278
7.0,10.12,2.1,269
7.0,9.952,2.1,284
7.0,9.78,2.1,284
7.0,9.62,2.1,288
7.0,9.448,2.1,303
7.0,9.284,2.1,291
7.0,9.112,2.1,292
7.0,8.948,2.1,292
7.0,8.78,2.1,304
7.0,8.616,2.1,291
7.0,8.444,2.1,263
7.0,8.28,2.1,239
7.0,8.108,2.1,250
7.0,7.948,2.1,235
7.0,7.776,2.1,238
7.0,7.612,2.1,259
7.0,7.44,2.1,255
7.0,7.272,2.1,272
7.0,7.108,2.1,272
7.0,6.936,2.1,265
7.0,6.772,2.1,298
7.0,6.604,2.1,251
7.0,6.44,2.1,257
7.0,6.268,2.1,220
7.0,6.104,2.1,258
7.0,5.932,2.1,241
7.0,5.772,2.1,257
7.0,5.6,2.1,262
7.0,5.436,2.1,261
7.0,5.264,2.1,261
7.0,5.1,2.1,267
7.0,4.932,2.1,270
7.0,4.76,2.1,268
7.0,4.596,2.1,273
7.0,4.428,2.1,276
7.0,4.264,2.1,278
7.0,4.092,2.1,291
7.0,3.928,2.1,300
7.0,3.76,2.1,299
7.0,3.596,2.1,297
7.0,3.424,2.1,300
7.0,3.26,2.1,299
7.0,3.092,2.1,276
7.0,2.928,2.1,273
7.0,2.756,2.1,269
7.0,2.592,2.1,289
7.0,2.42,2.1,279
7.0,2.252,2.1,279
7.0,2.088,2.1,292
7.0,1.916,2.1,294
7.0,1.752,2.1,284
7.0,1.584,2.1,277
7.0,1.42,2.1,279
7.0,1.248,2.1,278
7.0,1.084,2.1,281
7.0,0.916,2.1,285
7.0,0.748,2.1,284
7.0,0.58,2.1,287
7.0,0.416,2.1,284
7.0,0.244,2.1,277
7.0,0.088,2.1,273
7.0,0.004,2.1,269
7.0,0.0,2.1,286
7.0,0.0,2.148,283
7.0,0.0,2.288,281
7.0,0.0,2.46,286
7.0,0.0,2.624,285
7.0,0.0,2.76,287
7.0,0.0,2.8,286
7.0,0.0,2.8,274
7.0,0.048,2.8,277
7.0,0.196,2.8,281
7.0,0.36,2.8,278
7.0,0.532,2.8,295
7.0,0.696,2.8,284
7.0,0.868,2.8,282
7.0,1.032,2.8,277
7.0,1.2,2.8,280
7.0,1.364,2.8,278
7.0,1.536,2.8,282
7.0,1.7,2.8,290
7.0,1.872,2.8,294
7.0,2.032,2.8,286
7.0,2.204,2.8,301
7.0,2.368,2.8,297
7.0,2.54,2.8,296
7.0,2.708,2.8,294
7.0,2.872,2.8,299
7.0,3.044,2.8,272
7.0,3.208,2.8,276
7.0,3.376,2.8,277
7.0,3.54,2.8,293
7.0,3.712,2.8,297
7.0,3.876,2.8,284
7.0,4.048,2.8,287
7.0,4.208,2.8,285
7.0,4.38,2.8,293
7.0,4.544,2.8,272
7.0,4.716,2.8,256
7.0,4.88,2.8,260
7.0,5.048,2.8,254
7.0,5.22,2.8,256
7.0,5.384,2.8,244
7.0,5.552,2.8,234
7.0,5.716,2.8,260
7.0,5.888,2.8,226
7.0,6.052,2.8,252
7.0,6.224,2.8,251
7.0,6.388,2.8,237
7.0,6.556,2.8,260
7.0,6.72,2.8,230
7.0,6.892,2.8,223
7.0,7.052,2.8,273
7.0,7.224,2.8,272
7.0,7.388,2.8,298
7.0,7.56,2.8,298
7.0,7.728,2.8,300
7.0,7.892,2.8,295
7.0,8.064,2.8,290
7.0,8.228,2.8,292
7.0,8.396,2.8,267
7.0,8.56,2.8,260
7.0,8.732,2.8,267
7.0,8.896,2.8,278
7.0,9.068,2.8,263
7.0,9.228,2.8,292
7.0,9.4,2.8,302
7.0,9.564,2.8,294
7.0,9.736,2.8,288
7.0,9.9,2.8,288
7.0,10.068,2.8,293
7.0,10.24,2.8,274
7.0,10.404,2.8,277
7.0,10.572,2.8,267
7.0,10.736,2.8,277
7.0,10.908,2.8,277
7.0,11.072,2.8,282
7.0,11.244,2.8,287
7.0,11.404,2.8,286
7.0,11.576,2.8,289
7.0,11.74,2.8,288
7.0,11.912,2.8,293
7.0,12.076,2.8,291
7.0,12.244,2.8,291
7.0,12.408,2.8,292
7.0,12.58,2.8,288
7.0,12.748,2.8,281
7.0,12.912,2.8,283
7.0,13.084,2.8,278
7.0,13.248,2.8,282
7.0,13.42,2.8,281
7.0,13.58,2.8,277
7.0,13.752,2.8,293
7.0,13.916,2.8,291
7.0,14.088,2.8,281
7.0,14.248,2.8,281
7.0,14.424,2.8,276
7.0,14.584,2.8,284
7.0,14.756,2.8,281
7.0,14.912,2.8,285
7.0,14.996,2.8,281
7.0,15.0,2.8,275
7.0,14.952,2.8,275
7.0,14.812,2.8,268
7.0,14.64,2.8,271
7.0,14.48,2.8,272
7.0,14.308,2.8,270
7.0,14.144,2.8,275
7.0,13.972,2.8,277
7.0,13.808,2.8,282
7.0,13.64,2.8,280
7.0,13.476,2.8,280
7.0,13.304,2.8,283
7.0,13.136,2.8,278
7.0,12.968,2.8,281
7.0,12.8,2.8,275
7.0,12.636,2.8,280
7.0,12.464,2.8,279
7.0,12.3,2.8,274
7.0,12.128,2.8,270
7.0,11.968,2.8,267
7.0,11.796,2.8,261
7.0,11.632,2.8,270
7.0,11.464,2.8,277
7.0,11.3,2.8,306
7.0,11.128,2.8,315
7.0,10.964,2.8,322
7.0,10.792,2.8,327
7.0,10.624,2.8,325
7.0,10.46,2.8,320
7.0,10.288,2.8,300
7.0,10.124,2.8,283
7.0,9.956,2.8,292
7.0,9.792,2.8,284
7.0,9.62,2.8,284
7.0,9.456,2.8,291
7.0,9.288,2.8,319
7.0,9.124,2.8,324
7.0,8.952,2.8,326
7.0,8.788,2.8,325
7.0,8.616,2.8,326
7.0,8.456,2.8,324
7.0,8.284,2.8,295
7.0,8.112,2.8,265
7.0,7.948,2.8,294
7.0,7.78,2.8,274
7.0,7.616,2.8,258
7.0,7.444,2.8,251
7.0,7.28,2.8,242
7.0,7.112,2.8,243
7.0,6.944,2.8,241
7.0,6.776,2.8,246
7.0,6.612,2.8,247
7.0,6.444,2.8,261
7.0,6.28,2.8,263
7.0,6.108,2.8,277
7.0,5.944,2.8,266
7.0,5.772,2.8,280
7.0,5.604,2.8,276
7.0,5.44,2.8,285
7.0,5.268,2.8,281
7.0,5.104,2.8,293
7.0,4.932,2.8,290
7.0,4.772,2.8,298
7.0,4.6,2.8,301
7.0,4.436,2.8,311
7.0,4.264,2.8,318
7.0,4.104,2.8,326
7.0,3.932,2.8,313
7.0,3.768,2.8,316
7.0,3.596,2.8,304
7.0,3.432,2.8,293
7.0,3.264,2.8,296
7.0,3.092,2.8,277
7.0,2.928,2.8,280
7.0,2.76,2.8,289
7.0,2.596,2.8,297
7.0,2.424,2.8,300
7.0,2.26,2.8,296
7.0,2.088,2.8,285
7.0,1.928,2.8,282
7.0,1.756,2.8,281
7.0,1.592,2.8,286
7.0,1.42,2.8,287
7.0,1.256,2.8,289
7.0,1.088,2.8,291
7.0,0.924,2.8,298
7.0,0.752,2.8,300
7.0,0.584,2.8,299
7.0,0.42,2.8,299
7.0,0.248,2.8,296
7.0,0.092,2.8,290
7.0,0.004,2.8,284
7.0,0.0,2.8,297
7.044,0.0,2.8,298
7.18,0.0,2.8,294
7.248,0.0,2.8,291
7.252,0.0,2.8,280
7.252,0.0,2.756,282
7.252,0.0,2.608,281
7.252,0.0,2.444,280
7.252,0.0,2.276,276
7.252,0.0,2.112,279
7.252,0.0,1.94,279
7.252,0.0,1.776,285
7.252,0.0,1.604,281
7.252,0.0,1.44,278
7.252,0.0,1.272,278
7.252,0.0,1.108,286
7.252,0.0,0.936,295
7.252,0.0,0.772,283
7.252,0.0,0.604,278
7.252,0.0,0.432,283
7.252,0.0,0.268,279
7.252,0.0,0.1,279
7.252,0.0,0.012,278
7.252,0.0,0.0,279
7.252,0.0,0.0,280
7.252,0.044,0.0,285
7.252,0.192,0.0,289
7.252,0.356,0.0,284
7.252,0.524,0.0,285
7.252,0.688,0.0,279
7.252,0.86,0.0,279
7.252,1.032,0.0,279
7.252,1.192,0.0,278
7.252,1.364,0.0,281
7.252,1.528,0.0,277
7.252,1.696,0.0,274
7.252,1.86,0.0,277
7.252,2.032,0.0,273
7.252,2.196,0.0,279
7.252,2.368,0.0,281
7.252,2.532,0.0,282
7.252,2.7,0.0,285
7.252,2.864,0.0,281
7.252,3.036,0.0,298
7.252,3.2,0.0,281
7.252,3.368,0.0,279
7.252,3.54,0.0,279
7.252,3.704,0.0,274
7.252,3.876,0.0,293
7.252,4.04,0.0,292
7.252,4.208,0.0,299
7.252,4.372,0.0,297
7.252,4.544,0.0,300
7.252,4.708,0.0,300
7.252,4.876,0.0,298
7.252,5.04,0.0,290
7.252,5.212,0.0,282
7.252,5.376,0.0,278
7.252,5.544,0.0,277
7.252,5.708,0.0,281
7.252,5.88,0.0,291
7.252,6.052,0.0,295
7.252,6.212,0.0,284
7.252,6.384,0.0,290
7.252,6.548,0.0,292
7.252,6.72,0.0,299
7.252,6.884,0.0,300
7.252,7.052,0.0,299
7.252,7.216,0.0,293
7.252,7.388,0.0,287
7.252,7.552,0.0,288
7.252,7.72,0.0,266
7.252,7.884,0.0,255
7.252,8.056,0.0,231
7.252,8.22,0.0,257
7.252,8.388,0.0,257
7.252,8.56,0.0,215
7.252,8.724,0.0,257
7.252,8.896,0.0,278
7.252,9.06,0.0,301
7.252,9.228,0.0,292
7.252,9.392,0.0,296
7.252,9.564,0.0,292
7.252,9.728,0.0,289
7.252,9.896,0.0,268
7.252,10.06,0.0,258
7.252,10.232,0.0,262
7.252,10.396,0.0,269
7.252,10.564,0.0,302
7.252,10.728,0.0,302
7.252,10.9,0.0,291
7.252,11.072,0.0,293
7.252,11.236,0.0,285
7.252,11.404,0.0,258
7.252,11.568,0.0,277
7.252,11.74,0.0,267
7.252,11.904,0.0,272
7.252,12.076,0.0,260
7.252,12.236,0.0,297
7.252,12.408,0.0,290
7.252,12.572,0.0,289
7.252,12.74,0.0,299
7.252,12.908,0.0,270
7.252,13.076,0.0,301
7.252,13.24,0.0,258
7.252,13.412,0.0,278
7.252,13.58,0.0,285
7.252,13.744,0.0,300
7.252,13.916,0.0,274
7.252,14.08,0.0,300
7.252,14.248,0.0,298
7.252,14.412,0.0,294
7.252,14.584,0.0,296
7.252,14.748,0.0,296
7.252,14.912,0.0,296
7.252,14.992,0.0,296
7.252,15.0,0.0,295
7.252,15.0,0.0,297
7.252,15.0,0.048,284
7.252,15.0,0.188,281
7.252,15.0,0.36,288
7.252,15.0,0.524,287
7.252,15.0,0.66,287
7.252,15.0,0.7,284
7.252,15.0,0.7,280
7.252,14.952,0.7,282
7.252,14.816,0.7,285
7.252,14.644,0.7,290
7.252,14.48,0.7,291
7.252,14.308,0.7,286
7.252,14.14,0.7,286
7.252,13.976,0.7,287
7.252,13.804,0.7,290
7.252,13.64,0.7,284
7.252,13.468,0.7,284
7.252,13.308,0.7,291
7.252,13.136,0.7,278
7.252,12.972,0.7,287
7.252,12.8,0.7,280
7.252,12.636,0.7,279
7.252,12.468,0.7,298
7.252,12.304,0.7,315
7.252,12.132,0.7,313
7.252,11.972,0.7,315
7.252,11.8,0.7,321
7.252,11.628,0.7,322
7.252,11.464,0.7,306
7.252,11.296,0.7,282
7.252,11.132,0.7,281
7.252,10.96,0.7,260
7.252,10.796,0.7,264
7.252,10.624,0.7,273
7.252,10.464,0.7,295
7.252,10.292,0.7,294
7.252,10.128,0.7,293
7.252,9.956,0.7,282
7.252,9.792,0.7,255
7.252,9.624,0.7,249
7.252,9.46,0.7,246
7.252,9.288,0.7,246
7.252,9.116,0.7,246
7.252,8.956,0.7,311
7.252,8.784,0.7,325
7.252,8.62,0.7,368
7.252,8.452,0.7,383
7.252,8.284,0.7,373
7.252,8.116,0.7,385
7.252,7.952,0.7,413
7.252,7.78,0.7,440
7.252,7.62,0.7,440
7.252,7.448,0.7,451
7.252,7.284,0.7,431
7.252,7.112,0.7,415
7.252,6.948,0.7,386
7.252,6.78,0.7,352
7.252,6.608,0.7,299
7.252,6.444,0.7,300
7.252,6.272,0.7,297
7.252,6.108,0.7,292
7.252,5.94,0.7,311
7.252,5.776,0.7,297
7.252,5.604,0.7,284
7.252,5.44,0.7,287
7.252,5.272,0.7,281
7.252,5.108,0.7,273
7.252,4.936,0.7,297
7.252,4.772,0.7,267
7.252,4.604,0.7,292
7.252,4.44,0.7,272
7.252,4.268,0.7,267
7.252,4.096,0.7,267
7.252,3.932,0.7,268
7.252,3.764,0.7,284
7.252,3.6,0.7,287
7.252,3.428,0.7,288
7.252,3.264,0.7,292
7.252,3.096,0.7,282
7.252,2.932,0.7,277
7.252,2.76,0.7,268
7.252,2.596,0.7,275
7.252,2.424,0.7,267
7.252,2.264,0.7,283
7.252,2.092,0.7,281
7.252,1.928,0.7,280
7.252,1.76,0.7,292
7.252,1.588,0.7,282
7.252,1.424,0.7,285
7.252,1.252,0.7,283
7.252,1.088,0.7,286
7.252,0.92,0.7,295
7.252,0.756,0.7,283
7.252,0.584,0.7,299
7.252,0.42,0.7,295
7.252,0.252,0.7,292
7.252,0.092,0.7,285
7.252,0.008,0.7,284
7.252,0.0,0.7,297
7.252,0.0,0.748,286
7.252,0.0,0.888,280
7.252,0.0,1.06,288
7.252,0.0,1.22,283
7.252,0.0,1.364,287
7.252,0.0,1.4,283
7.252,0.0,1.4,286
7.252,0.044,1.4,287
7.252,0.184,1.4,287
7.252,0.356,1.4,296
7.252,0.52,1.4,286
7.252,0.688,1.4,281
7.252,0.86,1.4,278
7.252,1.024,1.4,280
7.252,1.196,1.4,293
7.252,1.36,1.4,281
7.252,1.528,1.4,269
7.252,1.692,1.4,310
7.252,1.864,1.4,310
7.252,2.028,1.4,285
7.252,2.2,1.4,306
7.252,2.36,1.4,290
7.252,2.532,1.4,283
7.252,2.696,1.4,287
7.252,2.868,1.4,301
7.252,3.032,1.4,290
7.252,3.2,1.4,313
7.252,3.372,1.4,296
7.252,3.536,1.4,319
7.252,3.704,1.4,313
7.252,3.868,1.4,303
7.252,4.04,1.4,301
7.252,4.204,1.4,301
7.252,4.372,1.4,299
7.252,4.536,1.4,318
7.252,4.708,1.4,319
7.252,4.872,1.4,317
7.252,5.044,1.4,317
7.252,5.208,1.4,325
7.252,5.376,1.4,329
7.252,5.54,1.4,343
7.252,5.712,1.4,391
7.252,5.88,1.4,488
7.252,6.044,1.4,490
7.252,6.216,1.4,528
7.252,6.38,1.4,539
7.252,6.552,1.4,518
7.252,6.712,1.4,478
7.252,6.884,1.4,512
7.252,7.048,1.4,446
7.252,7.216,1.4,362
7.252,7.384,1.4,389
7.252,7.552,1.4,375
7.252,7.716,1.4,296
7.252,7.888,1.4,261
7.252,8.048,1.4,256
7.252,8.22,1.4,242
7.252,8.392,1.4,245
7.252,8.556,1.4,245
7.252,8.724,1.4,257
7.252,8.888,1.4,287
7.252,9.06,1.4,284
7.252,9.224,1.4,285
7.252,9.392,1.4,285
7.252,9.556,1.4,278
7.252,9.728,1.4,296
7.252,9.892,1.4,299
7.252,10.064,1.4,298
7.252,10.228,1.4,288
7.252,10.396,1.4,298
7.252,10.56,1.4,275
7.252,10.732,1.4,274
7.252,10.9,1.4,254
7.252,11.068,1.4,255
7.252,11.236,1.4,255
7.252,11.4,1.4,262
7.252,11.572,1.4,275
7.252,11.732,1.4,301
7.252,11.904,1.4,300
7.252,12.068,1.4,300
7.252,12.24,1.4,299
7.252,12.404,1.4,292
7.252,12.572,1.4,268
7.252,12.736,1.4,269
7.252,12.908,1.4,281
7.252,13.072,1.4,275
7.252,13.24,1.4,282
7.252,13.412,1.4,293
7.252,13.576,1.4,298
7.252,13.748,1.4,292
7.252,13.912,1.4,284
7.252,14.08,1.4,285
7.252,14.244,1.4,281
7.252,14.416,1.4,281
7.252,14.58,1.4,286
7.252,14.748,1.4,285
7.252,14.908,1.4,286
7.252,14.992,1.4,284
7.252,15.0,1.4,282
7.252,15.0,1.4,285
7.252,15.0,1.444,283
7.252,15.0,1.588,284
7.252,15.0,1.756,288
7.252,15.0,1.924,287
7.252,15.0,2.06,288
7.252,15.0,2.1,287
7.252,15.0,2.1,282
7.252,14.956,2.1,283
7.252,14.812,2.1,281
7.252,14.648,2.1,284
7.252,14.48,2.1,284
7.252,14.308,2.1,287
7.252,14.144,2.1,285
7.252,13.972,2.1,280
7.252,13.808,2.1,276
7.252,13.64,2.1,269
7.252,13.476,2.1,274
7.252,13.304,2.1,270
7.252,13.14,2.1,282
7.252,12.972,2.1,302
7.252,12.808,2.1,305
7.252,12.636,2.1,289
7.252,12.472,2.1,289
7.252,12.3,2.1,289
7.252,12.136,2.1,298
7.252,11.968,2.1,260
7.252,11.796,2.1,263
7.252,11.632,2.1,266
7.252,11.464,2.1,265
7.252,11.3,2.1,269
7.252,11.128,2.1,279
7.252,10.964,2.1,270
7.252,10.792,2.1,271
7.252,10.632,2.1,272
7.252,10.46,2.1,274
7.252,10.296,2.1,276
7.252,10.124,2.1,292
7.252,9.96,2.1,301
7.252,9.792,2.1,301
7.252,9.628,2.1,303
7.252,9.456,2.1,300
7.252,9.288,2.1,290
7.252,9.124,2.1,268
7.252,8.952,2.1,226
7.252,8.788,2.1,256
7.252,8.616,2.1,257
7.252,8.456,2.1,260
7.252,8.284,2.1,223
7.252,8.12,2.1,233
7.252,7.948,2.1,257
7.252,7.788,2.1,294
7.252,7.616,2.1,283
7.252,7.452,2.1,295
7.252,7.28,2.1,299
7.252,7.116,2.1,301
7.252,6.948,2.1,299
7.252,6.776,2.1,291
7.252,6.612,2.1,297
7.252,6.44,2.1,288
7.252,6.28,2.1,298
7.252,6.108,2.1,284
7.252,5.944,2.1,268
7.252,5.772,2.1,277
7.252,5.608,2.1,282
7.252,5.44,2.1,292
7.252,5.276,2.1,300
7.252,5.104,2.1,298
7.252,4.94,2.1,289
7.252,4.772,2.1,276
7.252,4.608,2.1,302
7.252,4.436,2.1,270
7.252,4.268,2.1,269
7.252,4.104,2.1,271
7.252,3.932,2.1,280
7.252,3.768,2.1,279
7.252,3.6,2.1,282
7.252,3.436,2.1,282
7.252,3.264,2.1,278
7.252,3.1,2.1,284
7.252,2.928,2.1,268
7.252,2.764,2.1,275
7.252,2.596,2.1,262
7.252,2.432,2.1,275
7.252,2.26,2.1,281
7.252,2.096,2.1,284
7.252,1.928,2.1,286
7.252,1.756,2.1,282
7.252,1.592,2.1,282
7.252,1.424,2.1,282
7.252,1.26,2.1,274
7.252,1.088,2.1,272
7.252,0.924,2.1,271
7.252,0.752,2.1,284
7.252,0.588,2.1,281
7.252,0.42,2.1,292
7.252,0.256,2.1,292
7.252,0.092,2.1,292
7.252,0.008,2.1,293
7.252,0.0,2.1,280
7.252,0.0,2.144,275
7.252,0.0,2.292,280
7.252,0.0,2.456,281
7.252,0.0,2.624,282
7.252,0.0,2.76,281
7.252,0.0,2.8,280
7.252,0.0,2.8,279
7.252,0.044,2.8,278
7.252,0.188,2.8,281
7.252,0.352,2.8,281
7.252,0.524,2.8,280
7.252,0.692,2.8,276
7.252,0.856,2.8,284
7.252,1.028,2.8,274
7.252,1.192,2.8,267
7.252,1.364,2.8,277
7.252,1.524,2.8,282
7.252,1.696,2.8,290
7.252,1.86,2.8,292
7.252,2.032,2.8,294
7.252,2.192,2.8,288
7.252,2.364,2.8,265
7.252,2.528,2.8,262
7.252,2.7,2.8,273
7.252,2.864,2.8,269
7.252,3.032,2.8,252
7.252,3.204,2.8,254
7.252,3.368,2.8,257
7.252,3.536,2.8,256
7.252,3.7,2.8,259
7.252,3.872,2.8,295
7.252,4.036,2.8,294
7.252,4.208,2.8,295
7.252,4.372,2.8,295
7.252,4.54,2.8,280
7.252,4.704,2.8,280
7.252,4.876,2.8,286
7.252,5.04,2.8,282
7.252,5.208,2.8,298
7.252,5.372,2.8,294
7.252,5.544,2.8,290
7.252,5.712,2.8,292
7.252,5.876,2.8,292
7.252,6.048,2.8,290
7.252,6.212,2.8,291
7.252,6.384,2.8,292
7.252,6.544,2.8,255
7.252,6.716,2.8,263
7.252,6.88,2.8,249
7.252,7.052,2.8,245
7.252,7.216,2.8,249
7.252,7.384,2.8,246
7.252,7.548,2.8,258
7.252,7.72,2.8,262
7.252,7.884,2.8,270
7.252,8.052,2.8,276
7.252,8.224,2.8,278
7.252,8.388,2.8,279
7.252,8.556,2.8,299
7.252,8.72,2.8,298
7.252,8.892,2.8,301
7.252,9.056,2.8,298
7.252,9.228,2.8,301
7.252,9.388,2.8,276
7.252,9.56,2.8,269
7.252,9.724,2.8,267
7.252,9.896,2.8,261
7.252,10.06,2.8,261
7.252,10.228,2.8,268
7.252,10.392,2.8,264
7.252,10.564,2.8,299
7.252,10.736,2.8,308
7.252,10.9,2.8,304
7.252,11.068,2.8,316
7.252,11.232,2.8,313
7.252,11.404,2.8,303
7.252,11.568,2.8,285
7.252,11.736,2.8,275
7.252,11.9,2.8,277
7.252,12.072,2.8,287
7.252,12.236,2.8,286
7.252,12.404,2.8,291
7.252,12.568,2.8,298
7.252,12.74,2.8,296
7.252,12.904,2.8,285
7.252,13.072,2.8,284
7.252,13.244,2.8,279
7.252,13.408,2.8,280
7.252,13.58,2.8,282
7.252,13.744,2.8,283
7.252,13.912,2.8,286
7.252,14.076,2.8,283
7.252,14.248,2.8,283
7.252,14.412,2.8,283
7.252,14.58,2.8,289
7.252,14.748,2.8,288
7.252,14.912,2.8,288
7.252,14.992,2.8,286
7.252,15.0,2.8,287
7.252,15.0,2.8,285
7.252,14.952,2.8,285
7.252,14.816,2.8,283
7.252,14.644,2.8,285
7.252,14.48,2.8,280
7.252,14.308,2.8,285
7.252,14.144,2.8,287
7.252,13.976,2.8,298
7.252,13.812,2.8,293
7.252,13.64,2.8,287
7.252,13.476,2.8,285
7.252,13.308,2.8,274
7.252,13.144,2.8,266
7.252,12.972,2.8,273
7.252,12.808,2.8,281
7.252,12.64,2.8,309
7.252,12.468,2.8,308
7.252,12.304,2.8,312
7.252,12.132,2.8,310
7.252,11.972,2.8,308
7.252,11.8,2.8,298
7.252,11.636,2.8,299
7.252,11.464,2.8,282
7.252,11.3,2.8,291
7.252,11.132,2.8,270
7.252,10.968,2.8,266
7.252,10.796,2.8,275
7.252,10.632,2.8,257
7.252,10.464,2.8,278
7.252,10.3,2.8,257
7.252,10.128,2.8,289
7.252,9.96,2.8,281
7.252,9.796,2.8,295
7.252,9.624,2.8,301
7.252,9.46,2.8,301
7.252,9.288,2.8,302
7.252,9.124,2.8,301
7.252,8.956,2.8,295
7.252,8.792,2.8,258
7.252,8.62,2.8,248
7.252,8.456,2.8,221
7.252,8.288,2.8,212
7.252,8.124,2.8,255
7.252,7.952,2.8,256
7.252,7.788,2.8,216
7.252,7.616,2.8,249
7.252,7.448,2.8,237
7.252,7.284,2.8,237
7.252,7.112,2.8,223
7.252,6.948,2.8,248
7.252,6.78,2.8,247
7.252,6.616,2.8,248
7.252,6.444,2.8,250
7.252,6.28,2.8,256
7.252,6.112,2.8,262
7.252,5.948,2.8,272
7.252,5.776,2.8,291
7.252,5.612,2.8,293
7.252,5.444,2.8,298
7.252,5.276,2.8,295
7.252,5.108,2.8,284
7.252,4.936,2.8,282
7.252,4.772,2.8,272
7.252,4.604,2.8,281
7.252,4.44,2.8,266
7.252,4.268,2.8,272
7.252,4.104,2.8,274
7.252,3.936,2.8,293
7.252,3.772,2.8,299
7.252,3.6,2.8,285
7.252,3.436,2.8,282
7.252,3.268,2.8,292
7.252,3.1,2.8,291
7.252,2.932,2.8,289
